,Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Overall Qual,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190
766,1788,11250,1104.0,69.22459016393442,304.0,20,120,5,4,0.0,2.0,11,47,4,161.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,1473,25095,1437.0,65.0,452.0,6,108,8,5,0.0,3.0,6,58,5,143.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,1229,17140,1134.0,69.22459016393442,284.0,53,0,6,4,0.0,1.0,4,46,4,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,861,12342,861.0,69.22459016393442,539.0,59,158,5,4,0.0,1.0,3,51,4,82.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1867,10708,1617.0,69.22459016393442,303.0,16,618,5,5,0.0,2.0,11,45,4,190.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1733,13680,0.0,69.22459016393442,452.0,54,0,5,3,0.0,2.0,6,45,4,139.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1383,15635,0.0,69.22459016393442,498.0,55,200,5,4,0.0,1.0,10,70,4,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1689,9855,1436.0,73.0,480.0,53,0,5,6,0.0,1.0,11,46,4,127.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1073,9571,1073.0,68.0,340.0,53,0,5,5,0.0,2.0,2,46,4,121.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1276,9571,1276.0,68.0,350.0,51,0,3,5,0.0,1.0,6,48,0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1639,9350,747.0,50.0,240.0,59,50,7,6,0.0,1.5,7,36,4,154.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,672,9340,672.0,50.0,234.0,59,113,6,4,0.0,2.0,8,32,4,113.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1089,7440,1089.0,62.0,252.0,55,328,6,5,0.0,2.0,9,44,4,125.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,845,11500,0.0,69.22459016393442,290.0,52,186,3,4,0.0,1.0,1,47,4,84.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,1049,4235,1049.0,42.0,266.0,25,105,5,5,149.0,3.0,2,74,4,139.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,1716,11409,768.0,60.0,281.0,1,160,4,5,0.0,1.5,1,39,4,131.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
782,1258,9060,560.0,60.0,280.0,59,0,5,6,0.0,1.0,10,30,4,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
783,1510,9084,755.0,60.0,296.0,59,120,5,4,0.0,2.0,10,31,4,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
784,1061,10778,1054.0,74.0,462.0,18,150,6,7,0.0,2.5,7,80,4,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
785,1338,19255,520.0,66.0,576.0,26,0,5,6,100.0,1.5,9,73,4,156.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
786,2132,12327,1496.0,79.0,612.0,0,389,8,8,0.0,2.5,9,73,4,316.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
787,2196,14684,2158.0,90.0,701.0,18,154,7,7,234.0,2.0,6,80,4,271.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,1775,9317,740.0,75.0,425.0,16,498,5,7,137.0,3.5,7,83,4,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,1879,10560,1079.0,85.0,473.0,15,644,5,7,0.0,3.5,8,83,4,239.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,2020,9828,1128.0,80.0,466.0,14,155,5,8,0.0,2.5,6,85,4,239.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
791,2016,26400,0.0,120.0,576.0,2,0,7,5,0.0,1.0,6,2,4,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
792,1535,7018,0.0,64.0,410.0,30,0,5,5,0.0,2.0,6,69,2,118.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,1224,7018,1086.0,64.0,528.0,30,120,5,5,275.0,3.0,6,69,2,153.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
794,2228,7018,0.0,64.0,720.0,30,73,5,5,0.0,2.0,6,69,2,147.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
795,1535,7018,0.0,64.0,400.0,30,0,5,5,0.0,2.0,6,69,2,118.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
796,1535,7018,0.0,64.0,400.0,30,0,5,5,0.0,2.0,6,69,2,118.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
797,2240,7018,0.0,64.0,528.0,30,154,5,5,0.0,2.0,6,69,2,142.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798,1229,7040,1094.0,64.0,672.0,30,120,5,5,216.0,3.0,6,69,2,148.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
799,1513,7007,0.0,64.0,400.0,30,0,5,5,0.0,2.0,6,69,2,113.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800,2787,11855,1168.0,69.22459016393442,820.0,9,312,5,7,23.0,7.0,10,90,4,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
801,2787,7939,1168.0,69.22459016393442,820.0,9,312,5,7,23.0,7.0,10,90,4,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
802,2787,7976,1168.0,69.22459016393442,820.0,9,312,5,7,23.0,7.0,10,90,4,269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
803,1680,10933,1555.0,84.0,1138.0,0,209,5,9,242.0,2.5,7,99,5,323.262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1718,10637,1705.0,79.0,826.0,1,252,5,8,336.0,3.0,9,97,4,297.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,1630,10226,1622.0,61.0,860.0,1,214,5,8,270.0,3.0,1,98,4,295.493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,1720,10816,1720.0,65.0,846.0,1,312,5,9,364.0,3.0,11,98,4,332.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,1468,9178,1468.0,71.0,904.0,1,334,5,8,0.0,2.0,6,98,4,239.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,1768,10769,866.0,68.0,578.0,2,249,5,8,0.0,2.5,4,97,4,212.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
809,1838,11422,1838.0,77.0,524.0,1,376,5,8,352.0,3.0,4,97,4,272.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,1800,11923,1800.0,122.0,702.0,2,424,5,9,0.0,2.0,5,97,4,239.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1604,8814,1604.0,68.0,660.0,3,233,5,7,180.0,3.5,3,96,0,220.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1290,6762,1282.0,64.0,662.0,2,168,5,7,0.0,3.0,5,97,4,200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1254,10324,1254.0,95.0,810.0,1,260,5,8,140.0,3.0,3,98,4,221.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,1232,7314,1232.0,64.0,632.0,2,132,5,7,82.0,3.0,2,97,4,194.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,1498,11645,1498.0,78.0,844.0,3,242,5,8,76.0,2.0,3,95,4,237.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1422,11646,704.0,79.0,440.0,3,64,5,6,0.0,2.5,7,95,4,173.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,1644,12800,1518.0,69.22459016393442,569.0,20,476,5,7,145.0,3.5,8,79,4,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818,1759,16698,1449.0,69.22459016393442,525.0,16,343,5,7,0.0,3.5,6,82,4,233.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
819,2126,28698,1013.0,69.22459016393442,538.0,42,711,5,5,0.0,3.0,6,57,0,185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,1040,12464,1040.0,82.0,576.0,13,168,5,5,0.0,2.0,11,90,4,152.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,990,9757,990.0,65.0,440.0,15,158,7,5,0.0,2.0,10,85,4,143.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,1764,15426,928.0,65.0,470.0,12,375,5,6,0.0,3.5,8,87,4,231.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,1661,10667,799.0,43.0,550.0,13,219,6,7,0.0,3.5,4,86,4,212.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
824,1463,14753,1463.0,65.0,539.0,11,81,5,7,0.0,3.0,12,88,4,207.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1097,10859,1097.0,112.0,672.0,14,456,5,5,0.0,1.5,6,85,4,145.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,990,8072,990.0,60.0,480.0,14,64,5,5,0.0,2.0,5,90,4,138.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1779,10400,866.0,80.0,546.0,11,234,5,7,0.0,2.5,3,88,4,197.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
828,1501,10335,1490.0,78.0,577.0,10,173,5,7,183.0,3.0,6,89,4,204.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,1431,9017,1431.0,68.0,666.0,10,35,5,7,0.0,3.0,9,89,4,192.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,1772,8750,928.0,70.0,492.0,11,246,5,6,120.0,3.5,4,88,4,200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
831,1660,8935,831.0,68.0,493.0,7,212,5,7,95.0,2.5,7,92,4,195.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
832,1573,9808,1573.0,67.0,544.0,7,72,5,7,110.0,3.0,3,92,4,227.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1840,12420,944.0,79.0,622.0,8,45,5,7,0.0,3.5,6,91,4,230.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
834,1430,16285,1413.0,67.0,605.0,7,33,5,7,0.0,2.0,6,91,4,187.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1444,10739,1431.0,65.0,577.0,8,184,5,7,68.0,3.0,4,92,4,203.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1492,11166,1492.0,75.0,608.0,8,282,5,7,180.0,2.0,7,91,3,201.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1040,8430,1040.0,60.0,0.0,31,0,5,5,136.0,2.0,8,101,4,124.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,907,16269,907.0,69.22459016393442,343.0,31,72,5,5,76.0,1.0,7,68,4,140.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,914,6950,914.0,76.0,444.0,30,0,7,5,40.0,2.0,10,69,4,134.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1040,8800,1040.0,61.0,484.0,1,288,7,5,0.0,2.0,9,67,4,150.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,864,7000,864.0,69.22459016393442,336.0,4,0,8,5,90.0,2.0,7,68,4,136.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1268,9286,1268.0,69.22459016393442,252.0,20,173,7,5,0.0,1.5,10,68,4,143.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,864,15523,864.0,36.0,338.0,37,0,6,5,0.0,2.0,8,62,4,133.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,894,7200,894.0,60.0,600.0,37,215,5,5,0.0,1.0,9,75,4,123.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,768,7200,768.0,60.0,396.0,6,192,8,5,0.0,1.5,4,64,4,133.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
846,768,8445,768.0,70.0,396.0,2,58,7,5,0.0,2.0,3,78,4,133.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
847,1611,11664,1569.0,90.0,1231.0,7,355,5,7,0.0,3.0,9,92,4,250.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,2184,12334,1068.0,69.22459016393442,570.0,6,324,5,8,198.0,2.5,6,93,4,254.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,1788,11838,1753.0,69.22459016393442,522.0,8,353,5,8,0.0,2.0,6,91,4,236.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1872,11885,1299.0,69.22459016393442,531.0,8,282,5,8,108.0,3.5,11,91,4,261.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
851,2153,11050,1440.0,69.22459016393442,736.0,9,395,5,9,204.0,3.5,5,90,4,313.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,1870,11250,944.0,69.22459016393442,608.0,8,299,5,7,0.0,2.5,5,91,4,211.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
853,1513,15750,1462.0,90.0,521.0,9,169,5,8,260.0,3.0,6,89,4,220.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1504,11883,1504.0,73.0,478.0,13,181,5,7,196.0,3.0,6,86,4,203.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,1828,12782,1822.0,69.22459016393442,523.0,6,338,5,8,164.0,3.0,6,92,4,279.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1417,8750,1417.0,70.0,511.0,11,177,5,7,209.0,3.0,8,87,4,210.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2034,9375,1057.0,69.22459016393442,645.0,11,612,5,7,573.0,3.5,2,88,4,219.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,1716,8750,880.0,70.0,512.0,13,120,5,7,0.0,2.5,7,86,4,191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
859,1212,9100,1212.0,70.0,573.0,8,356,5,7,0.0,2.0,6,91,4,178.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1630,9750,1630.0,75.0,451.0,8,308,5,7,171.0,2.0,10,90,4,213.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,848,4435,848.0,69.22459016393442,420.0,5,140,5,6,170.0,2.0,6,93,4,144.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
862,848,4435,848.0,69.22459016393442,420.0,6,140,5,6,170.0,2.0,5,93,4,140.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
863,1602,10200,1578.0,85.0,810.0,2,243,5,8,180.0,3.0,1,97,4,293.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
