MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Sale Type,Sale Condition,SalePrice,House Age,Total Bathrooms,Total Porch SF,Log Gr Liv Area
20,RL,105.0,13693,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,TA,Unf,2630.0,GasA,Ex,Y,SBrkr,2674,2,1,Ex,Typ,2,Gd,Attchd,2007.0,Fin,762.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,610000,2,4.5,410,7.891330757661889
60,RL,107.0,13891,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,TA,Unf,1734.0,GasA,Ex,Y,SBrkr,2822,4,1,Ex,Typ,1,Gd,BuiltIn,2009.0,RFn,1020.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,New,Partial,582933,0,3.5,414,7.945201132412759
20,RL,95.0,11578,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1736.0,GasA,Ex,Y,SBrkr,1736,3,1,Ex,Typ,1,Gd,Attchd,2008.0,RFn,834.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,360000,1,2.0,409,7.459338895220296
20,RL,129.0,16870,Pave,no_access,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,TA,Unf,1782.0,GasA,Ex,Y,SBrkr,1782,3,1,Gd,Typ,2,Gd,Attchd,2004.0,Fin,932.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,296000,4,3.0,181,7.485491608030754
60,RL,59.0,23303,Pave,no_access,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1508.0,GasA,Ex,Y,SBrkr,2520,5,1,Ex,Typ,1,Gd,BuiltIn,2007.0,Fin,640.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Family,409900,2,3.5,465,7.832014180505469
20,RL,87.0,11146,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1709.0,GasA,Ex,Y,SBrkr,1717,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,908.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,255500,3,2.0,208,7.448333860897476
20,RL,87.0,10367,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,TA,Unf,1739.0,GasA,Ex,Y,SBrkr,1743,3,1,Ex,Typ,1,Gd,Attchd,2008.0,RFn,927.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,Con,Normal,335000,1,3.0,213,7.463363045520021
20,RL,76.0,9591,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1713.0,GasA,Ex,Y,SBrkr,1713,3,1,Ex,Typ,1,Gd,Attchd,2004.0,Fin,856.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,274900,4,3.0,196,7.44600149832412
20,RL,77.0,10872,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,Gd,Unf,1504.0,GasA,Ex,Y,SBrkr,1531,2,1,Ex,Typ,1,Gd,Attchd,2006.0,Fin,700.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,300000,3,3.0,236,7.333676395657684
20,RL,102.0,13514,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,None,285.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1774.0,GasA,Ex,Y,SBrkr,1808,3,1,Ex,Typ,1,Gd,Attchd,2008.0,Fin,850.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,324000,1,3.0,226,7.4999765409521215
60,RL,74.0,8834,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,TA,Unf,1462.0,GasA,Ex,Y,SBrkr,2224,4,1,Ex,Typ,1,Gd,Attchd,2004.0,Fin,738.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,350000,4,3.5,184,7.707062655370473
20,RL,107.0,11362,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,TA,Unf,1836.0,GasA,Ex,Y,SBrkr,1836,3,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,862.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,280000,4,3.0,310,7.515344571180436
20,RL,90.0,12878,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1760.0,GasA,Ex,Y,SBrkr,1760,3,1,Gd,Typ,1,Gd,Attchd,2003.0,Fin,583.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,269500,5,3.0,355,7.473069088032197
20,RL,79.0,9541,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1502.0,GasA,Ex,Y,SBrkr,1502,3,1,Gd,Typ,0,no_fireplace,Attchd,2009.0,RFn,644.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,New,Partial,233170,0,2.0,114,7.31455283232408
20,RL,103.0,13472,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,TA,Unf,2392.0,GasA,Ex,Y,SBrkr,2392,3,1,Ex,Typ,1,Ex,Attchd,2003.0,Fin,968.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,386250,6,2.0,353,7.779885115070522
20,RL,110.0,15274,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,TA,Unf,2452.0,GasA,Ex,Y,SBrkr,2452,3,1,Ex,Typ,1,Gd,Attchd,2003.0,Fin,886.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,7,WD ,Normal,445000,6,4.0,116,7.804659297056102
60,RL,96.0,13262,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1082.0,GasA,Ex,Y,SBrkr,2400,4,1,Gd,Typ,1,Gd,BuiltIn,2003.0,Fin,730.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,290000,5,3.5,154,7.783224016336037
20,RL,70.0,9658,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1598.0,GasA,Gd,Y,SBrkr,1606,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,871.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,255900,3,2.0,290,7.381501894506707
120,RL,47.0,6904,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1358.0,GasA,Ex,Y,SBrkr,1358,2,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,213000,4,2.0,228,7.213768308118642
120,RL,34.0,5381,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1306.0,GasA,Ex,Y,SBrkr,1306,1,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,624.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,196000,4,3.0,233,7.174724309836376
120,RL,34.0,5122,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1306.0,GasA,Ex,Y,SBrkr,1306,1,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,624.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,184500,4,3.0,233,7.174724309836376
120,RL,80.0,10307,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1350.0,GasA,Ex,Y,SBrkr,1358,2,1,Gd,Typ,1,Gd,Attchd,2008.0,RFn,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,212500,1,3.0,218,7.213768308118642
120,RL,34.0,5001,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1314.0,GasA,Ex,Y,SBrkr,1314,2,1,Gd,Typ,1,Gd,Attchd,2008.0,RFn,626.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,230000,1,3.0,234,7.1808311990445555
20,RL,100.0,14836,Pave,no_access,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,Ex,TA,PConc,Ex,TA,Gd,TA,Unf,2492.0,GasA,Ex,Y,SBrkr,2492,2,1,Ex,Typ,1,Ex,Attchd,2004.0,Fin,949.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Abnorml,552000,4,3.5,461,7.820840879907344
20,RL,117.0,15262,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,TA,Unf,2200.0,GasA,Ex,Y,SBrkr,2200,3,1,Ex,Typ,1,Gd,Attchd,2003.0,Fin,685.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,382500,5,3.5,263,7.696212639346407
120,RL,44.0,7390,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,308.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1884.0,GasA,Ex,Y,SBrkr,1884,2,1,Ex,Typ,1,Gd,Attchd,2008.0,Fin,649.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,New,Partial,320000,0,3.0,321,7.5411524551363085
120,RL,48.0,6472,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1451.0,GasA,Ex,Y,SBrkr,1456,2,1,Ex,Typ,1,Gd,Attchd,2008.0,RFn,539.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,248500,1,2.0,234,7.283448228756631
20,RL,129.0,16770,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,TA,Unf,1712.0,GasA,Ex,Y,SBrkr,1712,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,701.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,286500,6,3.0,401,7.445417556701687
120,RL,48.0,6240,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1324.0,GasA,Ex,Y,SBrkr,1324,2,1,Gd,Typ,1,Gd,Attchd,2006.0,Fin,550.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,WD ,Normal,254000,3,3.0,230,7.188412736496954
120,RL,48.0,3480,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1405.0,GasA,Ex,Y,SBrkr,1405,2,1,Gd,Typ,1,TA,Attchd,2003.0,RFn,478.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Normal,173000,6,2.0,184,7.247792581767846
160,RL,36.0,2268,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,764.0,GasA,Ex,Y,SBrkr,1626,2,1,Gd,Typ,0,no_fireplace,BuiltIn,2003.0,RFn,474.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,173000,5,2.0,27,7.3938782901077555
60,RL,63.0,10928,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Gd,Unf,728.0,GasA,Ex,Y,SBrkr,1456,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,390.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,184000,4,2.5,100,7.283448228756631
60,RL,57.0,8918,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,745.0,GasA,Ex,Y,SBrkr,1490,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,392.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,167800,3,2.5,56,7.306531398939505
60,RL,149.0,12589,Pave,no_access,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,742.0,GasA,Ex,Y,SBrkr,1484,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,390.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,174000,4,2.5,60,7.302496423727326
60,RL,122.0,11911,Pave,no_access,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,684.0,GasA,Ex,Y,SBrkr,1560,3,1,Gd,Typ,1,Gd,BuiltIn,2005.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,174000,4,2.5,138,7.352441100243583
120,RL,53.0,3684,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1373.0,GasA,Ex,Y,SBrkr,1555,2,1,Gd,Typ,1,TA,Attchd,2007.0,Fin,660.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,174000,2,2.0,163,7.349230824613334
120,RL,51.0,3635,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1386.0,GasA,Ex,Y,SBrkr,1569,1,1,Gd,Typ,1,TA,Attchd,2007.0,RFn,660.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,175900,2,2.5,163,7.358193752733032
120,RL,43.0,3182,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1373.0,GasA,Ex,Y,SBrkr,1555,2,1,Gd,Typ,1,TA,Attchd,2005.0,Fin,430.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,192500,3,2.0,163,7.349230824613334
120,RL,43.0,3182,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1346.0,GasA,Ex,Y,SBrkr,1504,1,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,457.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,181000,3,2.0,156,7.315883504509785
120,RL,43.0,3182,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1220.0,GasA,Ex,Y,SBrkr,1220,2,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,397.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,180000,3,2.0,116,7.106606137727303
120,RL,43.0,3182,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1145.0,GasA,Ex,Y,SBrkr,1145,2,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,397.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,160200,3,2.0,116,7.0431599159883405
60,RL,71.0,7795,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,716.0,GasA,Ex,Y,SBrkr,1432,3,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,432.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,188500,4,3.5,151,7.266827347520591
60,RL,69.22459016393442,8068,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1010.0,GasA,Ex,Y,SBrkr,2267,4,1,Gd,Typ,1,TA,BuiltIn,2002.0,RFn,390.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,Con,Normal,200000,7,2.5,166,7.726212650507529
80,RL,59.0,9434,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,384.0,GasA,Ex,Y,SBrkr,1374,3,1,Gd,Typ,1,Gd,BuiltIn,2004.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,170000,4,2.5,100,7.2254814727822945
60,RL,62.0,7984,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,868.0,GasA,Ex,Y,SBrkr,1630,3,1,Gd,Typ,1,Gd,BuiltIn,2004.0,Fin,436.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,189500,4,2.5,168,7.396335293800808
80,RL,69.22459016393442,7750,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,408.0,GasA,Ex,Y,SBrkr,1419,3,1,Gd,Typ,1,TA,BuiltIn,2002.0,Fin,527.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,184100,7,3.5,120,7.257707677160043
60,RL,61.0,10125,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,846.0,GasA,Ex,Y,SBrkr,1594,3,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,434.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,7,WD ,Normal,195500,5,2.5,348,7.374001859350161
60,RL,69.22459016393442,8965,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,782.0,GasA,Ex,Y,SBrkr,1489,3,1,Gd,Typ,1,Gd,Attchd,2003.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,192000,6,3.5,75,7.305860032684009
60,RL,69.22459016393442,8174,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,698.0,GasA,Ex,Y,SBrkr,1342,3,1,Gd,Typ,1,TA,Attchd,2003.0,Fin,393.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,178000,6,3.5,156,7.201916317531627
120,RL,34.0,5063,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1314.0,GasA,Ex,Y,SBrkr,1314,2,1,Gd,Typ,1,Gd,Attchd,2008.0,RFn,626.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,Con,Normal,207500,1,3.0,234,7.1808311990445555
60,RL,69.22459016393442,8795,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,952.0,GasA,Ex,Y,SBrkr,2256,4,1,Gd,Typ,1,TA,BuiltIn,2000.0,Fin,554.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,236000,9,2.5,278,7.721348612617949
60,RL,69.22459016393442,12224,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,992.0,GasA,Ex,Y,SBrkr,2054,3,1,Gd,Typ,1,TA,BuiltIn,2000.0,RFn,390.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,244000,9,3.5,72,7.627544390488503
80,RL,61.0,9734,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,TA,Rec,384.0,GasA,Ex,Y,SBrkr,1374,3,1,Gd,Typ,0,no_fireplace,BuiltIn,2004.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,167000,5,2.5,0,7.2254814727822945
60,RL,60.0,8123,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,TA,Unf,982.0,GasA,Ex,Y,SBrkr,1800,3,1,TA,Typ,1,TA,Attchd,2000.0,Fin,463.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,179000,9,2.5,163,7.495541943884256
60,RL,42.0,8433,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,794.0,GasA,Ex,Y,SBrkr,1514,3,1,TA,Typ,1,TA,Attchd,2000.0,Fin,394.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,190000,9,3.5,72,7.322510433997394
